,Name,Model_Num,N_models,Num_features,Distance_Num,Phi_Val
32,direct_search_5000_10000_15000_20000_1,32,250,5000,94,0.185992032289505
33,direct_search_5000_10000_15000_20000_1,33,250,5000,5000,-0.2010798454284668
34,direct_search_5000_10000_15000_20000_1,34,250,5000,5000,-2.6060802936553955
35,direct_search_5000_10000_15000_20000_1,35,250,5000,5000,-1.7890723943710327
36,direct_search_5000_10000_15000_20000_1,36,250,5000,3066,-2.0816400051116943
37,direct_search_5000_10000_15000_20000_1,37,250,5000,37,0.051806770265102386
38,direct_search_5000_10000_15000_20000_1,38,250,5000,2506,-2.343336343765259
39,direct_search_5000_10000_15000_20000_1,39,250,5000,95,0.24831947684288025
40,direct_search_5000_10000_15000_20000_1,40,250,5000,4323,-3.2322278022766113
41,direct_search_5000_10000_15000_20000_1,41,250,5000,5000,1.6458408832550049
42,direct_search_5000_10000_15000_20000_1,42,250,5000,2367,-1.1290690898895264
43,direct_search_5000_10000_15000_20000_1,43,250,5000,983,-0.6303240656852722
44,direct_search_5000_10000_15000_20000_1,44,250,5000,3648,0.6850727796554565
45,direct_search_5000_10000_15000_20000_1,45,250,5000,2846,1.0057703256607056
46,direct_search_5000_10000_15000_20000_1,46,250,5000,1538,-1.7605078220367432
47,direct_search_5000_10000_15000_20000_1,47,250,5000,2709,0.6174492835998535
48,direct_search_5000_10000_15000_20000_1,48,250,5000,1886,-1.1167181730270386
49,direct_search_5000_10000_15000_20000_1,49,250,5000,1349,2.12135910987854
50,direct_search_5000_10000_15000_20000_1,50,250,5000,1187,-1.395959734916687
51,direct_search_5000_10000_15000_20000_1,51,250,5000,2302,1.138261318206787
52,direct_search_5000_10000_15000_20000_1,52,250,5000,3837,2.1446967124938965
53,direct_search_5000_10000_15000_20000_1,53,250,5000,1827,1.44322669506073
54,direct_search_5000_10000_15000_20000_1,54,250,5000,2167,2.4467976093292236
55,direct_search_5000_10000_15000_20000_1,55,250,5000,17,-0.2361939698457718
56,direct_search_5000_10000_15000_20000_1,56,250,5000,3801,-2.5973918437957764
57,direct_search_5000_10000_15000_20000_1,57,250,5000,397,-0.9718631505966187
58,direct_search_5000_10000_15000_20000_1,58,250,5000,44,-0.17655786871910095
59,direct_search_5000_10000_15000_20000_1,59,250,5000,5000,-3.6773152351379395
60,direct_search_5000_10000_15000_20000_1,60,250,5000,5000,2.402560234069824
61,direct_search_5000_10000_15000_20000_1,61,250,5000,642,-1.1894466876983643
62,direct_search_5000_10000_15000_20000_1,62,250,5000,95,-0.18468724191188812
63,direct_search_5000_10000_15000_20000_1,63,250,5000,658,-0.5323897004127502
64,direct_search_5000_10000_15000_20000_1,64,250,5000,24,-0.06986724585294724
65,direct_search_5000_10000_15000_20000_1,65,250,5000,2086,2.2744598388671875
66,direct_search_5000_10000_15000_20000_1,66,250,5000,45,-0.25050678849220276
67,direct_search_5000_10000_15000_20000_1,67,250,5000,1441,0.9119337797164917
68,direct_search_5000_10000_15000_20000_1,68,250,5000,43,-0.644035816192627
69,direct_search_5000_10000_15000_20000_1,69,250,5000,4480,0.8662444353103638
70,direct_search_5000_10000_15000_20000_1,70,250,5000,2,-0.047848351299762726
71,direct_search_5000_10000_15000_20000_1,71,250,5000,617,1.9308007955551147
72,direct_search_5000_10000_15000_20000_1,72,250,5000,2762,1.5328739881515503
73,direct_search_5000_10000_15000_20000_1,73,250,5000,331,0.2977771759033203
74,direct_search_5000_10000_15000_20000_1,74,250,5000,11,-0.15026217699050903
75,direct_search_5000_10000_15000_20000_1,75,250,5000,2182,0.7885136008262634
76,direct_search_5000_10000_15000_20000_1,76,250,5000,1093,1.0248777866363525
77,direct_search_5000_10000_15000_20000_1,77,250,5000,722,-1.739680528640747
78,direct_search_5000_10000_15000_20000_1,78,250,5000,5000,2.7334513664245605
79,direct_search_5000_10000_15000_20000_1,79,250,5000,352,0.6703492999076843
80,direct_search_5000_10000_15000_20000_1,80,250,5000,1937,-2.4574179649353027
81,direct_search_5000_10000_15000_20000_1,81,250,5000,886,-1.3285175561904907
82,direct_search_5000_10000_15000_20000_1,82,250,5000,101,-0.4984826147556305
83,direct_search_5000_10000_15000_20000_1,83,250,5000,5000,4.256045818328857
84,direct_search_5000_10000_15000_20000_1,84,250,5000,1605,0.879050076007843
85,direct_search_5000_10000_15000_20000_1,85,250,5000,703,-0.986075222492218
86,direct_search_5000_10000_15000_20000_1,86,250,5000,184,0.24574296176433563
87,direct_search_5000_10000_15000_20000_1,87,250,5000,5000,-1.3550971746444702
88,direct_search_5000_10000_15000_20000_1,88,250,5000,1552,1.0217260122299194
89,direct_search_5000_10000_15000_20000_1,89,250,5000,1895,-0.9299349188804626
90,direct_search_5000_10000_15000_20000_1,90,250,5000,146,0.9902178049087524
91,direct_search_5000_10000_15000_20000_1,91,250,5000,989,0.8676919341087341
92,direct_search_5000_10000_15000_20000_1,92,250,5000,606,-0.8898792266845703
93,direct_search_5000_10000_15000_20000_1,93,250,5000,1511,1.4335640668869019
94,direct_search_5000_10000_15000_20000_1,94,250,5000,126,-0.7479513883590698
95,direct_search_5000_10000_15000_20000_1,95,250,5000,5000,3.561069965362549
96,direct_search_5000_10000_15000_20000_1,96,250,5000,20,-0.06689193844795227
97,direct_search_5000_10000_15000_20000_1,97,250,5000,1312,-0.934194803237915
98,direct_search_5000_10000_15000_20000_1,98,250,5000,1382,0.5283739566802979
99,direct_search_5000_10000_15000_20000_1,99,250,5000,1365,-1.876847505569458
100,direct_search_5000_10000_15000_20000_1,100,250,5000,4027,1.3092341423034668
101,direct_search_5000_10000_15000_20000_1,101,250,5000,2631,-2.51501202583313
102,direct_search_5000_10000_15000_20000_1,102,250,5000,1,0.0033978186547756195
103,direct_search_5000_10000_15000_20000_1,103,250,5000,3185,0.49390268325805664
104,direct_search_5000_10000_15000_20000_1,104,250,5000,4524,-1.2606427669525146
105,direct_search_5000_10000_15000_20000_1,105,250,5000,5000,0.31898993253707886
106,direct_search_5000_10000_15000_20000_1,106,250,5000,63,0.5281242728233337
107,direct_search_5000_10000_15000_20000_1,107,250,5000,1936,-2.0998737812042236
108,direct_search_5000_10000_15000_20000_1,108,250,5000,1227,-1.8664462566375732
109,direct_search_5000_10000_15000_20000_1,109,250,5000,5000,1.1829502582550049
110,direct_search_5000_10000_15000_20000_1,110,250,5000,2180,2.4207041263580322
111,direct_search_5000_10000_15000_20000_1,111,250,5000,805,-1.100298285484314
112,direct_search_5000_10000_15000_20000_1,112,250,5000,4866,-1.428453803062439
113,direct_search_5000_10000_15000_20000_1,113,250,5000,1671,-1.1907150745391846
114,direct_search_5000_10000_15000_20000_1,114,250,5000,2754,0.7196706533432007
115,direct_search_5000_10000_15000_20000_1,115,250,5000,973,-0.3087407052516937
116,direct_search_5000_10000_15000_20000_1,116,250,5000,2396,-0.31163644790649414
117,direct_search_5000_10000_15000_20000_1,117,250,5000,1939,-0.43087244033813477
118,direct_search_5000_10000_15000_20000_1,118,250,5000,224,0.4116864800453186
119,direct_search_5000_10000_15000_20000_1,119,250,5000,412,0.408310204744339
120,direct_search_5000_10000_15000_20000_1,120,250,5000,5000,1.100549340248108
121,direct_search_5000_10000_15000_20000_1,121,250,5000,2845,-1.876584529876709
122,direct_search_5000_10000_15000_20000_1,122,250,5000,872,-0.1146174967288971
123,direct_search_5000_10000_15000_20000_1,123,250,5000,5000,2.122581958770752
124,direct_search_5000_10000_15000_20000_1,124,250,5000,170,0.14373843371868134
125,direct_search_5000_10000_15000_20000_1,125,250,5000,3303,3.235931634902954
126,direct_search_5000_10000_15000_20000_1,126,250,5000,1040,1.4886215925216675
127,direct_search_5000_10000_15000_20000_1,127,250,5000,702,0.37711477279663086
128,direct_search_5000_10000_15000_20000_1,128,250,5000,3763,-2.1301281452178955
129,direct_search_5000_10000_15000_20000_1,129,250,5000,4,-0.0006520003080368042
130,direct_search_5000_10000_15000_20000_1,130,250,5000,283,-0.4827391505241394
131,direct_search_5000_10000_15000_20000_1,131,250,5000,60,0.4331898093223572
132,direct_search_5000_10000_15000_20000_1,132,250,5000,150,0.34296712279319763
133,direct_search_5000_10000_15000_20000_1,133,250,5000,80,0.14488279819488525
134,direct_search_5000_10000_15000_20000_1,134,250,5000,3963,-0.8664065003395081
135,direct_search_5000_10000_15000_20000_1,135,250,5000,436,0.9409661889076233
136,direct_search_5000_10000_15000_20000_1,136,250,5000,258,0.222761869430542
137,direct_search_5000_10000_15000_20000_1,137,250,5000,1135,0.4873562753200531
138,direct_search_5000_10000_15000_20000_1,138,250,5000,2167,-2.7309954166412354
139,direct_search_5000_10000_15000_20000_1,139,250,5000,2490,1.5919303894042969
140,direct_search_5000_10000_15000_20000_1,140,250,5000,1072,-1.068631649017334
141,direct_search_5000_10000_15000_20000_1,141,250,5000,1035,1.7899768352508545
142,direct_search_5000_10000_15000_20000_1,142,250,5000,3506,-2.3033368587493896
143,direct_search_5000_10000_15000_20000_1,143,250,5000,5000,-1.864883542060852
144,direct_search_5000_10000_15000_20000_1,144,250,5000,2099,-0.5565288066864014
145,direct_search_5000_10000_15000_20000_1,145,250,5000,3158,0.7470371127128601
146,direct_search_5000_10000_15000_20000_1,146,250,5000,1520,0.16377660632133484
147,direct_search_5000_10000_15000_20000_1,147,250,5000,152,0.687221884727478
148,direct_search_5000_10000_15000_20000_1,148,250,5000,480,-1.0345427989959717
149,direct_search_5000_10000_15000_20000_1,149,250,5000,56,0.2391097992658615
150,direct_search_5000_10000_15000_20000_1,150,250,5000,9,-0.16599728167057037
151,direct_search_5000_10000_15000_20000_1,151,250,5000,992,-1.937300682067871
152,direct_search_5000_10000_15000_20000_1,152,250,5000,274,-0.21573452651500702
153,direct_search_5000_10000_15000_20000_1,153,250,5000,2803,0.9988247156143188
154,direct_search_5000_10000_15000_20000_1,154,250,5000,72,-0.5062822103500366
155,direct_search_5000_10000_15000_20000_1,155,250,5000,2044,1.6943279504776
156,direct_search_5000_10000_15000_20000_1,156,250,5000,135,0.376544713973999
157,direct_search_5000_10000_15000_20000_1,157,250,5000,5000,-2.078092575073242
158,direct_search_5000_10000_15000_20000_1,158,250,5000,72,0.4333861172199249
159,direct_search_5000_10000_15000_20000_1,159,250,5000,5000,1.3301209211349487
160,direct_search_5000_10000_15000_20000_1,160,250,5000,2286,-2.6963982582092285
161,direct_search_5000_10000_15000_20000_1,161,250,5000,501,-1.078461766242981
162,direct_search_5000_10000_15000_20000_1,162,250,5000,2690,2.061281442642212
163,direct_search_5000_10000_15000_20000_1,163,250,5000,567,-1.1223530769348145
164,direct_search_5000_10000_15000_20000_1,164,250,5000,5000,-1.9593068361282349
165,direct_search_5000_10000_15000_20000_1,165,250,5000,213,-0.3979152739048004
166,direct_search_5000_10000_15000_20000_1,166,250,5000,497,0.7036682367324829
167,direct_search_5000_10000_15000_20000_1,167,250,5000,5000,1.0500781536102295
168,direct_search_5000_10000_15000_20000_1,168,250,5000,487,-0.5151611566543579
169,direct_search_5000_10000_15000_20000_1,169,250,5000,4115,1.7372183799743652
170,direct_search_5000_10000_15000_20000_1,170,250,5000,2953,-1.6835516691207886
171,direct_search_5000_10000_15000_20000_1,171,250,5000,677,-1.2201313972473145
172,direct_search_5000_10000_15000_20000_1,172,250,5000,2272,1.3472882509231567
173,direct_search_5000_10000_15000_20000_1,173,250,5000,155,0.7891644835472107
174,direct_search_5000_10000_15000_20000_1,174,250,5000,1680,1.8952442407608032
175,direct_search_5000_10000_15000_20000_1,175,250,5000,622,-1.4696110486984253
176,direct_search_5000_10000_15000_20000_1,176,250,5000,4004,0.7113161087036133
177,direct_search_5000_10000_15000_20000_1,177,250,5000,4130,-1.4583532810211182
178,direct_search_5000_10000_15000_20000_1,178,250,5000,315,1.1583447456359863
179,direct_search_5000_10000_15000_20000_1,179,250,5000,41,0.10954306274652481
180,direct_search_5000_10000_15000_20000_1,180,250,5000,484,-1.0964629650115967
181,direct_search_5000_10000_15000_20000_1,181,250,5000,666,0.4639376699924469
182,direct_search_5000_10000_15000_20000_1,182,250,5000,5000,2.3861336708068848
183,direct_search_5000_10000_15000_20000_1,183,250,5000,55,0.4954860806465149
184,direct_search_5000_10000_15000_20000_1,184,250,5000,248,0.8803654313087463
185,direct_search_5000_10000_15000_20000_1,185,250,5000,5000,-2.3261208534240723
186,direct_search_5000_10000_15000_20000_1,186,250,5000,202,0.16441988945007324
187,direct_search_5000_10000_15000_20000_1,187,250,5000,2092,-2.275151491165161
188,direct_search_5000_10000_15000_20000_1,188,250,5000,544,1.5920588970184326
189,direct_search_5000_10000_15000_20000_1,189,250,5000,1307,-1.086361050605774
190,direct_search_5000_10000_15000_20000_1,190,250,5000,728,0.4412625730037689
191,direct_search_5000_10000_15000_20000_1,191,250,5000,1976,3.4512009620666504
192,direct_search_5000_10000_15000_20000_1,192,250,5000,2264,-1.2900822162628174
193,direct_search_5000_10000_15000_20000_1,193,250,5000,5000,-1.4819800853729248
194,direct_search_5000_10000_15000_20000_1,194,250,5000,2742,-1.7274606227874756
195,direct_search_5000_10000_15000_20000_1,195,250,5000,5000,-2.6496658325195312
196,direct_search_5000_10000_15000_20000_1,196,250,5000,11,-0.28762391209602356
197,direct_search_5000_10000_15000_20000_1,197,250,5000,196,-0.30920296907424927
198,direct_search_5000_10000_15000_20000_1,198,250,5000,50,-0.18224430084228516
199,direct_search_5000_10000_15000_20000_1,199,250,5000,672,0.9421455264091492
200,direct_search_5000_10000_15000_20000_1,200,250,5000,5000,-1.5089226961135864
201,direct_search_5000_10000_15000_20000_1,201,250,5000,702,0.07415799796581268
202,direct_search_5000_10000_15000_20000_1,202,250,5000,5000,-3.1256983280181885
203,direct_search_5000_10000_15000_20000_1,203,250,5000,158,-1.0066453218460083
204,direct_search_5000_10000_15000_20000_1,204,250,5000,2030,2.3297226428985596
205,direct_search_5000_10000_15000_20000_1,205,250,5000,64,-0.7292773723602295
206,direct_search_5000_10000_15000_20000_1,206,250,5000,3370,-0.7374086976051331
207,direct_search_5000_10000_15000_20000_1,207,250,5000,5000,2.508178234100342
208,direct_search_5000_10000_15000_20000_1,208,250,5000,5000,-2.172267198562622
209,direct_search_5000_10000_15000_20000_1,209,250,5000,3029,-2.008657217025757
210,direct_search_5000_10000_15000_20000_1,210,250,5000,5000,-1.126483678817749
211,direct_search_5000_10000_15000_20000_1,211,250,5000,510,-0.5366078615188599
212,direct_search_5000_10000_15000_20000_1,212,250,5000,537,0.5529665946960449
213,direct_search_5000_10000_15000_20000_1,213,250,5000,402,0.9276232719421387
214,direct_search_5000_10000_15000_20000_1,214,250,5000,2233,-0.7924939393997192
215,direct_search_5000_10000_15000_20000_1,215,250,5000,2435,-0.87608802318573
216,direct_search_5000_10000_15000_20000_1,216,250,5000,960,0.054170820862054825
217,direct_search_5000_10000_15000_20000_1,217,250,5000,102,-0.8028408885002136
218,direct_search_5000_10000_15000_20000_1,218,250,5000,5000,-2.5249152183532715
219,direct_search_5000_10000_15000_20000_1,219,250,5000,5000,1.2832937240600586
220,direct_search_5000_10000_15000_20000_1,220,250,5000,141,-0.37972933053970337
221,direct_search_5000_10000_15000_20000_1,221,250,5000,1157,-0.44364121556282043
222,direct_search_5000_10000_15000_20000_1,222,250,5000,4248,-1.9934931993484497
223,direct_search_5000_10000_15000_20000_1,223,250,5000,2155,2.3362820148468018
224,direct_search_5000_10000_15000_20000_1,224,250,5000,1151,-1.3459887504577637
225,direct_search_5000_10000_15000_20000_1,225,250,5000,2025,1.90009605884552
226,direct_search_5000_10000_15000_20000_1,226,250,5000,28,0.14148467779159546
227,direct_search_5000_10000_15000_20000_1,227,250,5000,1587,-1.8839975595474243
228,direct_search_5000_10000_15000_20000_1,228,250,5000,1076,0.8927596211433411
229,direct_search_5000_10000_15000_20000_1,229,250,5000,5000,1.1455010175704956
230,direct_search_5000_10000_15000_20000_1,230,250,5000,841,1.6317837238311768
231,direct_search_5000_10000_15000_20000_1,231,250,5000,40,0.11573037505149841
232,direct_search_5000_10000_15000_20000_1,232,250,5000,5000,1.1987038850784302
233,direct_search_5000_10000_15000_20000_1,233,250,5000,4664,-0.8747753500938416
234,direct_search_5000_10000_15000_20000_1,234,250,5000,4664,-0.9256616234779358
235,direct_search_5000_10000_15000_20000_1,235,250,5000,1968,1.3746416568756104
236,direct_search_5000_10000_15000_20000_1,236,250,5000,1823,2.203831911087036
237,direct_search_5000_10000_15000_20000_1,237,250,5000,454,-1.832350492477417
238,direct_search_5000_10000_15000_20000_1,238,250,5000,5000,-1.2966933250427246
239,direct_search_5000_10000_15000_20000_1,239,250,5000,1598,1.2647403478622437
240,direct_search_5000_10000_15000_20000_1,240,250,5000,59,-0.16308070719242096
241,direct_search_5000_10000_15000_20000_1,241,250,5000,1049,0.8611834645271301
242,direct_search_5000_10000_15000_20000_1,242,250,5000,3864,1.4622414112091064
243,direct_search_5000_10000_15000_20000_1,243,250,5000,216,0.5657439827919006
244,direct_search_5000_10000_15000_20000_1,244,250,5000,5000,0.43366295099258423
245,direct_search_5000_10000_15000_20000_1,245,250,5000,24,-0.1805376410484314
246,direct_search_5000_10000_15000_20000_1,246,250,5000,5000,2.2686805725097656
247,direct_search_5000_10000_15000_20000_1,247,250,5000,5000,1.5697457790374756
248,direct_search_5000_10000_15000_20000_1,248,250,5000,1018,-1.171870231628418
249,direct_search_5000_10000_15000_20000_1,249,250,5000,5000,1.5394407510757446
250,direct_search_5000_10000_15000_20000_1,250,250,10000,383,-1.2237184047698975
251,direct_search_5000_10000_15000_20000_1,251,250,10000,419,-1.048485517501831
252,direct_search_5000_10000_15000_20000_1,252,250,10000,2565,1.6307860612869263
253,direct_search_5000_10000_15000_20000_1,253,250,10000,2576,-2.4387927055358887
254,direct_search_5000_10000_15000_20000_1,254,250,10000,114,0.13142168521881104
255,direct_search_5000_10000_15000_20000_1,255,250,10000,602,-1.8865782022476196
256,direct_search_5000_10000_15000_20000_1,256,250,10000,2827,1.5861247777938843
257,direct_search_5000_10000_15000_20000_1,257,250,10000,843,1.0977859497070312
258,direct_search_5000_10000_15000_20000_1,258,250,10000,5000,2.425307035446167
259,direct_search_5000_10000_15000_20000_1,259,250,10000,4485,0.12254052609205246
260,direct_search_5000_10000_15000_20000_1,260,250,10000,4429,-1.5238397121429443
261,direct_search_5000_10000_15000_20000_1,261,250,10000,5000,1.7157959938049316
262,direct_search_5000_10000_15000_20000_1,262,250,10000,3548,2.2079625129699707
263,direct_search_5000_10000_15000_20000_1,263,250,10000,524,0.49951475858688354
264,direct_search_5000_10000_15000_20000_1,264,250,10000,5,-0.053436875343322754
265,direct_search_5000_10000_15000_20000_1,265,250,10000,5000,-4.33954381942749
266,direct_search_5000_10000_15000_20000_1,266,250,10000,2459,-2.8534812927246094
267,direct_search_5000_10000_15000_20000_1,267,250,10000,15,-0.27929702401161194
268,direct_search_5000_10000_15000_20000_1,268,250,10000,1189,-0.5492342710494995
269,direct_search_5000_10000_15000_20000_1,269,250,10000,28,0.5162418484687805
270,direct_search_5000_10000_15000_20000_1,270,250,10000,2021,1.0208938121795654
271,direct_search_5000_10000_15000_20000_1,271,250,10000,60,0.061629489064216614
272,direct_search_5000_10000_15000_20000_1,272,250,10000,27,-0.07666625827550888
273,direct_search_5000_10000_15000_20000_1,273,250,10000,3213,-1.61701238155365
274,direct_search_5000_10000_15000_20000_1,274,250,10000,73,0.056120600551366806
275,direct_search_5000_10000_15000_20000_1,275,250,10000,252,-0.680109441280365
276,direct_search_5000_10000_15000_20000_1,276,250,10000,130,0.5279589295387268
277,direct_search_5000_10000_15000_20000_1,277,250,10000,581,-0.6584225296974182
278,direct_search_5000_10000_15000_20000_1,278,250,10000,256,-0.037108659744262695
279,direct_search_5000_10000_15000_20000_1,279,250,10000,5000,-0.9545369744300842
280,direct_search_5000_10000_15000_20000_1,280,250,10000,794,-0.04916365072131157
281,direct_search_5000_10000_15000_20000_1,281,250,10000,60,0.7755589485168457
282,direct_search_5000_10000_15000_20000_1,282,250,10000,2967,-2.680756092071533
283,direct_search_5000_10000_15000_20000_1,283,250,10000,593,1.5376229286193848
284,direct_search_5000_10000_15000_20000_1,284,250,10000,2422,-0.9406476616859436
285,direct_search_5000_10000_15000_20000_1,285,250,10000,1859,0.9104966521263123
286,direct_search_5000_10000_15000_20000_1,286,250,10000,5000,1.689507007598877
287,direct_search_5000_10000_15000_20000_1,287,250,10000,1619,-0.6955302953720093
288,direct_search_5000_10000_15000_20000_1,288,250,10000,5000,-1.8790191411972046
289,direct_search_5000_10000_15000_20000_1,289,250,10000,1127,-0.9865310192108154
290,direct_search_5000_10000_15000_20000_1,290,250,10000,5000,0.5562030673027039
291,direct_search_5000_10000_15000_20000_1,291,250,10000,3791,-1.7962476015090942
292,direct_search_5000_10000_15000_20000_1,292,250,10000,341,0.21966400742530823
293,direct_search_5000_10000_15000_20000_1,293,250,10000,140,-0.14484572410583496
294,direct_search_5000_10000_15000_20000_1,294,250,10000,6,0.11132809519767761
295,direct_search_5000_10000_15000_20000_1,295,250,10000,857,2.1612699031829834
296,direct_search_5000_10000_15000_20000_1,296,250,10000,839,-0.7257093787193298
297,direct_search_5000_10000_15000_20000_1,297,250,10000,5000,-1.092814564704895
298,direct_search_5000_10000_15000_20000_1,298,250,10000,20,-0.23608192801475525
299,direct_search_5000_10000_15000_20000_1,299,250,10000,1006,1.7619001865386963
300,direct_search_5000_10000_15000_20000_1,300,250,10000,3272,-2.152804136276245
301,direct_search_5000_10000_15000_20000_1,301,250,10000,3951,2.8112568855285645
302,direct_search_5000_10000_15000_20000_1,302,250,10000,340,-0.3216242492198944
303,direct_search_5000_10000_15000_20000_1,303,250,10000,1647,-1.1598347425460815
304,direct_search_5000_10000_15000_20000_1,304,250,10000,547,1.4756020307540894
305,direct_search_5000_10000_15000_20000_1,305,250,10000,368,0.4778937101364136
306,direct_search_5000_10000_15000_20000_1,306,250,10000,693,-1.352097749710083
307,direct_search_5000_10000_15000_20000_1,307,250,10000,1592,-1.9083499908447266
308,direct_search_5000_10000_15000_20000_1,308,250,10000,45,0.42177096009254456
309,direct_search_5000_10000_15000_20000_1,309,250,10000,5000,4.937909126281738
310,direct_search_5000_10000_15000_20000_1,310,250,10000,939,0.6172782182693481
311,direct_search_5000_10000_15000_20000_1,311,250,10000,1102,-0.8232787847518921
312,direct_search_5000_10000_15000_20000_1,312,250,10000,5000,1.9720568656921387
313,direct_search_5000_10000_15000_20000_1,313,250,10000,743,0.5499939918518066
314,direct_search_5000_10000_15000_20000_1,314,250,10000,316,-1.2507903575897217
315,direct_search_5000_10000_15000_20000_1,315,250,10000,1948,-1.5901412963867188
316,direct_search_5000_10000_15000_20000_1,316,250,10000,418,-0.563544750213623
317,direct_search_5000_10000_15000_20000_1,317,250,10000,4790,3.1490328311920166
318,direct_search_5000_10000_15000_20000_1,318,250,10000,534,0.8546183705329895
319,direct_search_5000_10000_15000_20000_1,319,250,10000,493,0.729130744934082
320,direct_search_5000_10000_15000_20000_1,320,250,10000,832,-1.5709885358810425
321,direct_search_5000_10000_15000_20000_1,321,250,10000,577,-1.006258487701416
322,direct_search_5000_10000_15000_20000_1,322,250,10000,224,0.5327780246734619
323,direct_search_5000_10000_15000_20000_1,323,250,10000,1159,-0.9444389939308167
324,direct_search_5000_10000_15000_20000_1,324,250,10000,33,0.5034425258636475
325,direct_search_5000_10000_15000_20000_1,325,250,10000,2666,-1.0730730295181274
326,direct_search_5000_10000_15000_20000_1,326,250,10000,971,1.121524453163147
327,direct_search_5000_10000_15000_20000_1,327,250,10000,289,1.3200069665908813
328,direct_search_5000_10000_15000_20000_1,328,250,10000,88,-0.14966604113578796
329,direct_search_5000_10000_15000_20000_1,329,250,10000,673,-0.37698638439178467
330,direct_search_5000_10000_15000_20000_1,330,250,10000,2415,2.8488993644714355
331,direct_search_5000_10000_15000_20000_1,331,250,10000,188,0.805570125579834
332,direct_search_5000_10000_15000_20000_1,332,250,10000,3511,0.8583973050117493
333,direct_search_5000_10000_15000_20000_1,333,250,10000,4430,-3.6339712142944336
334,direct_search_5000_10000_15000_20000_1,334,250,10000,2,0.004411373287439346
335,direct_search_5000_10000_15000_20000_1,335,250,10000,5000,-1.6760858297348022
336,direct_search_5000_10000_15000_20000_1,336,250,10000,2841,-1.5032678842544556
337,direct_search_5000_10000_15000_20000_1,337,250,10000,1918,1.7664566040039062
338,direct_search_5000_10000_15000_20000_1,338,250,10000,840,-0.1823822259902954
339,direct_search_5000_10000_15000_20000_1,339,250,10000,12,-0.10185074806213379
340,direct_search_5000_10000_15000_20000_1,340,250,10000,1116,1.7199698686599731
341,direct_search_5000_10000_15000_20000_1,341,250,10000,1562,-1.4923092126846313
342,direct_search_5000_10000_15000_20000_1,342,250,10000,2795,2.0032453536987305
343,direct_search_5000_10000_15000_20000_1,343,250,10000,412,1.8526579141616821
344,direct_search_5000_10000_15000_20000_1,344,250,10000,1091,-1.113258957862854
345,direct_search_5000_10000_15000_20000_1,345,250,10000,5000,-2.788947343826294
346,direct_search_5000_10000_15000_20000_1,346,250,10000,820,0.8703224062919617
347,direct_search_5000_10000_15000_20000_1,347,250,10000,3218,-1.8665194511413574
348,direct_search_5000_10000_15000_20000_1,348,250,10000,1341,-1.6243237257003784
