,Name,Model_Num,N_models,Num_features,Distance_Num,Phi_Val
252,direct_search_100_200_500,252,250,200,30,-1.1148759126663208
253,direct_search_100_200_500,253,250,200,21,1.2638463973999023
254,direct_search_100_200_500,254,250,200,11,0.879311203956604
255,direct_search_100_200_500,255,250,200,30,-2.037541627883911
256,direct_search_100_200_500,256,250,200,26,-0.7430036664009094
257,direct_search_100_200_500,257,250,200,10,0.03678534924983978
258,direct_search_100_200_500,258,250,200,20,0.2810785472393036
259,direct_search_100_200_500,259,250,200,12,0.35997268557548523
260,direct_search_100_200_500,260,250,200,75,-1.253829002380371
261,direct_search_100_200_500,261,250,200,63,1.1073706150054932
262,direct_search_100_200_500,262,250,200,12,0.05737921595573425
263,direct_search_100_200_500,263,250,200,86,-0.5815947651863098
264,direct_search_100_200_500,264,250,200,11,0.4906983971595764
265,direct_search_100_200_500,265,250,200,40,-1.8553423881530762
266,direct_search_100_200_500,266,250,200,37,-0.8067431449890137
267,direct_search_100_200_500,267,250,200,12,-0.6736750602722168
268,direct_search_100_200_500,268,250,200,1,-0.07942803204059601
269,direct_search_100_200_500,269,250,200,11,-0.8325893878936768
270,direct_search_100_200_500,270,250,200,6,-1.0552603006362915
271,direct_search_100_200_500,271,250,200,4,0.06200744956731796
272,direct_search_100_200_500,272,250,200,6,-0.3876987099647522
273,direct_search_100_200_500,273,250,200,5,0.6122924089431763
274,direct_search_100_200_500,274,250,200,74,1.1310523748397827
275,direct_search_100_200_500,275,250,200,95,0.3818037807941437
276,direct_search_100_200_500,276,250,200,27,-1.954993724822998
277,direct_search_100_200_500,277,250,200,60,0.4562518298625946
278,direct_search_100_200_500,278,250,200,15,0.6357219219207764
279,direct_search_100_200_500,279,250,200,1,0.06709089130163193
280,direct_search_100_200_500,280,250,200,42,-1.1814264059066772
281,direct_search_100_200_500,281,250,200,47,0.5811524987220764
282,direct_search_100_200_500,282,250,200,5,-0.15895560383796692
283,direct_search_100_200_500,283,250,200,15,0.28779906034469604
284,direct_search_100_200_500,284,250,200,10,-0.10039253532886505
285,direct_search_100_200_500,285,250,200,5,0.1738913655281067
286,direct_search_100_200_500,286,250,200,4,-0.11197914183139801
287,direct_search_100_200_500,287,250,200,5,0.3782699406147003
288,direct_search_100_200_500,288,250,200,1,-0.05959790199995041
289,direct_search_100_200_500,289,250,200,79,-0.3600316643714905
290,direct_search_100_200_500,290,250,200,5,0.28472402691841125
291,direct_search_100_200_500,291,250,200,8,0.13517031073570251
292,direct_search_100_200_500,292,250,200,60,1.6436069011688232
293,direct_search_100_200_500,293,250,200,4,0.11759622395038605
294,direct_search_100_200_500,294,250,200,17,0.6873214840888977
295,direct_search_100_200_500,295,250,200,35,1.2356038093566895
296,direct_search_100_200_500,296,250,200,96,1.2563707828521729
297,direct_search_100_200_500,297,250,200,6,-0.4230726361274719
298,direct_search_100_200_500,298,250,200,18,-0.684879720211029
299,direct_search_100_200_500,299,250,200,45,0.5683849453926086
300,direct_search_100_200_500,300,250,200,58,0.8401919603347778
301,direct_search_100_200_500,301,250,200,53,-0.3893110752105713
302,direct_search_100_200_500,302,250,200,37,0.8376630544662476
303,direct_search_100_200_500,303,250,200,2,-0.4108303487300873
304,direct_search_100_200_500,304,250,200,39,1.0286219120025635
305,direct_search_100_200_500,305,250,200,44,0.21976062655448914
306,direct_search_100_200_500,306,250,200,35,-0.8398475050926208
307,direct_search_100_200_500,307,250,200,61,-0.39810019731521606
308,direct_search_100_200_500,308,250,200,36,-2.222100257873535
309,direct_search_100_200_500,309,250,200,14,-0.3761652410030365
310,direct_search_100_200_500,310,250,200,20,0.6843583583831787
311,direct_search_100_200_500,311,250,200,4,0.23968106508255005
312,direct_search_100_200_500,312,250,200,11,0.6855028867721558
313,direct_search_100_200_500,313,250,200,18,-1.2909785509109497
314,direct_search_100_200_500,314,250,200,12,0.4426393508911133
315,direct_search_100_200_500,315,250,200,22,-1.3583639860153198
316,direct_search_100_200_500,316,250,200,15,-0.317283034324646
317,direct_search_100_200_500,317,250,200,16,0.5221198201179504
318,direct_search_100_200_500,318,250,200,83,-0.8372479677200317
319,direct_search_100_200_500,319,250,200,53,1.7969467639923096
320,direct_search_100_200_500,320,250,200,33,-0.7531316876411438
321,direct_search_100_200_500,321,250,200,40,0.9284793138504028
322,direct_search_100_200_500,322,250,200,1,0.052767064422369
323,direct_search_100_200_500,323,250,200,41,-0.9551934003829956
324,direct_search_100_200_500,324,250,200,53,1.827022671699524
325,direct_search_100_200_500,325,250,200,21,-0.5688451528549194
326,direct_search_100_200_500,326,250,200,2,0.08020548522472382
327,direct_search_100_200_500,327,250,200,1,-0.18045757710933685
328,direct_search_100_200_500,328,250,200,39,-1.3484294414520264
329,direct_search_100_200_500,329,250,200,1,0.09026747196912766
330,direct_search_100_200_500,330,250,200,19,1.775814175605774
331,direct_search_100_200_500,331,250,200,1,-0.014485164545476437
332,direct_search_100_200_500,332,250,200,1,-0.23237669467926025
333,direct_search_100_200_500,333,250,200,13,-0.6491416692733765
334,direct_search_100_200_500,334,250,200,3,-1.1140339374542236
335,direct_search_100_200_500,335,250,200,14,1.3209670782089233
336,direct_search_100_200_500,336,250,200,71,0.8822521567344666
337,direct_search_100_200_500,337,250,200,1,0.018621474504470825
338,direct_search_100_200_500,338,250,200,54,-0.3102185130119324
339,direct_search_100_200_500,339,250,200,20,0.6200816631317139
340,direct_search_100_200_500,340,250,200,69,-0.9880393743515015
341,direct_search_100_200_500,341,250,200,19,0.2619239091873169
342,direct_search_100_200_500,342,250,200,15,1.2582834959030151
343,direct_search_100_200_500,343,250,200,15,0.9810001254081726
344,direct_search_100_200_500,344,250,200,65,-1.004812240600586
345,direct_search_100_200_500,345,250,200,11,-0.7209824919700623
346,direct_search_100_200_500,346,250,200,3,-0.3484862446784973
347,direct_search_100_200_500,347,250,200,1,-0.08310769498348236
348,direct_search_100_200_500,348,250,200,16,0.1459311693906784
349,direct_search_100_200_500,349,250,200,80,-0.5007660984992981
350,direct_search_100_200_500,350,250,200,3,-0.7306976318359375
351,direct_search_100_200_500,351,250,200,40,-1.3294588327407837
352,direct_search_100_200_500,352,250,200,66,1.1476666927337646
353,direct_search_100_200_500,353,250,200,99,-0.25847673416137695
354,direct_search_100_200_500,354,250,200,25,-1.1755226850509644
355,direct_search_100_200_500,355,250,200,42,0.11271485686302185
356,direct_search_100_200_500,356,250,200,12,-0.43869081139564514
357,direct_search_100_200_500,357,250,200,5,0.2927834987640381
358,direct_search_100_200_500,358,250,200,46,0.14034771919250488
359,direct_search_100_200_500,359,250,200,40,-0.7612681984901428
360,direct_search_100_200_500,360,250,200,21,1.592930555343628
361,direct_search_100_200_500,361,250,200,32,0.87574303150177
362,direct_search_100_200_500,362,250,200,57,-1.048598051071167
363,direct_search_100_200_500,363,250,200,10,-0.318962961435318
364,direct_search_100_200_500,364,250,200,1,-0.2337261438369751
365,direct_search_100_200_500,365,250,200,7,-0.6623641848564148
366,direct_search_100_200_500,366,250,200,2,-0.027062738314270973
367,direct_search_100_200_500,367,250,200,22,-1.108157753944397
368,direct_search_100_200_500,368,250,200,9,0.7593124508857727
369,direct_search_100_200_500,369,250,200,9,-0.84974205493927
370,direct_search_100_200_500,370,250,200,11,1.2144900560379028
371,direct_search_100_200_500,371,250,200,28,-0.4056412875652313
372,direct_search_100_200_500,372,250,200,18,-0.489835649728775
373,direct_search_100_200_500,373,250,200,23,0.5760546922683716
374,direct_search_100_200_500,374,250,200,26,1.1386923789978027
375,direct_search_100_200_500,375,250,200,3,0.33843517303466797
376,direct_search_100_200_500,376,250,200,5,0.3808406591415405
377,direct_search_100_200_500,377,250,200,74,-0.7729098796844482
378,direct_search_100_200_500,378,250,200,5,0.1654616892337799
379,direct_search_100_200_500,379,250,200,17,0.8228301405906677
380,direct_search_100_200_500,380,250,200,4,-0.5126134157180786
381,direct_search_100_200_500,381,250,200,81,1.2445952892303467
382,direct_search_100_200_500,382,250,200,63,-0.43047916889190674
383,direct_search_100_200_500,383,250,200,3,0.15276719629764557
384,direct_search_100_200_500,384,250,200,26,-0.07580384612083435
385,direct_search_100_200_500,385,250,200,18,-0.5530487298965454
386,direct_search_100_200_500,386,250,200,73,0.2997438907623291
387,direct_search_100_200_500,387,250,200,74,1.4165842533111572
388,direct_search_100_200_500,388,250,200,18,-0.6186160445213318
389,direct_search_100_200_500,389,250,200,7,-0.42211589217185974
390,direct_search_100_200_500,390,250,200,2,0.2005457878112793
391,direct_search_100_200_500,391,250,200,13,-1.1372573375701904
392,direct_search_100_200_500,392,250,200,2,-0.010523870587348938
393,direct_search_100_200_500,393,250,200,3,0.005658037960529327
394,direct_search_100_200_500,394,250,200,9,1.015777587890625
395,direct_search_100_200_500,395,250,200,6,-0.7461153864860535
396,direct_search_100_200_500,396,250,200,14,-0.9903941750526428
397,direct_search_100_200_500,397,250,200,70,-1.7245978116989136
398,direct_search_100_200_500,398,250,200,6,-0.057773031294345856
399,direct_search_100_200_500,399,250,200,10,-0.8046810030937195
400,direct_search_100_200_500,400,250,200,2,0.5910510420799255
401,direct_search_100_200_500,401,250,200,75,-1.2147676944732666
402,direct_search_100_200_500,402,250,200,4,0.3072931468486786
403,direct_search_100_200_500,403,250,200,48,1.1668437719345093
404,direct_search_100_200_500,404,250,200,1,-0.2482336461544037
405,direct_search_100_200_500,405,250,200,5,0.015860125422477722
406,direct_search_100_200_500,406,250,200,31,-0.6254637241363525
407,direct_search_100_200_500,407,250,200,8,0.8507129549980164
408,direct_search_100_200_500,408,250,200,27,-1.22113037109375
409,direct_search_100_200_500,409,250,200,7,-0.656847357749939
410,direct_search_100_200_500,410,250,200,3,-0.3642086982727051
411,direct_search_100_200_500,411,250,200,25,2.0847561359405518
412,direct_search_100_200_500,412,250,200,2,-0.20971858501434326
413,direct_search_100_200_500,413,250,200,35,-0.5649843215942383
414,direct_search_100_200_500,414,250,200,45,1.8978824615478516
415,direct_search_100_200_500,415,250,200,44,-1.1741929054260254
416,direct_search_100_200_500,416,250,200,37,1.5717412233352661
417,direct_search_100_200_500,417,250,200,1,0.5517969727516174
418,direct_search_100_200_500,418,250,200,9,-0.4838171601295471
419,direct_search_100_200_500,419,250,200,91,1.130919337272644
420,direct_search_100_200_500,420,250,200,1,0.3354595899581909
421,direct_search_100_200_500,421,250,200,91,1.4369479417800903
422,direct_search_100_200_500,422,250,200,15,-1.2109116315841675
423,direct_search_100_200_500,423,250,200,1,0.05366511642932892
424,direct_search_100_200_500,424,250,200,84,-1.240435242652893
425,direct_search_100_200_500,425,250,200,4,0.03601209446787834
426,direct_search_100_200_500,426,250,200,39,1.2019612789154053
427,direct_search_100_200_500,427,250,200,2,-0.07642097771167755
428,direct_search_100_200_500,428,250,200,72,1.0132821798324585
429,direct_search_100_200_500,429,250,200,18,0.9822594523429871
430,direct_search_100_200_500,430,250,200,2,0.32894420623779297
431,direct_search_100_200_500,431,250,200,7,0.6605890989303589
432,direct_search_100_200_500,432,250,200,1,-0.2056269645690918
433,direct_search_100_200_500,433,250,200,6,0.9150969982147217
434,direct_search_100_200_500,434,250,200,6,0.056525446474552155
435,direct_search_100_200_500,435,250,200,29,-0.5559226870536804
436,direct_search_100_200_500,436,250,200,13,-0.9523234367370605
437,direct_search_100_200_500,437,250,200,1,0.09967948496341705
438,direct_search_100_200_500,438,250,200,13,-1.1209707260131836
439,direct_search_100_200_500,439,250,200,17,-0.4228493273258209
440,direct_search_100_200_500,440,250,200,3,-0.3759981393814087
441,direct_search_100_200_500,441,250,200,59,1.2803632020950317
442,direct_search_100_200_500,442,250,200,26,0.9016885757446289
443,direct_search_100_200_500,443,250,200,84,-0.9892365336418152
444,direct_search_100_200_500,444,250,200,6,0.5145282745361328
445,direct_search_100_200_500,445,250,200,1,-0.01027454249560833
446,direct_search_100_200_500,446,250,200,26,-1.2617682218551636
447,direct_search_100_200_500,447,250,200,40,0.8563117384910583
448,direct_search_100_200_500,448,250,200,4,-0.5329152345657349
449,direct_search_100_200_500,449,250,200,2,0.3133024573326111
450,direct_search_100_200_500,450,250,200,15,0.539815366268158
451,direct_search_100_200_500,451,250,200,30,-0.9394310712814331
452,direct_search_100_200_500,452,250,200,17,0.5549644231796265
453,direct_search_100_200_500,453,250,200,43,-1.1817245483398438
454,direct_search_100_200_500,454,250,200,9,-0.3281148374080658
